dato,predicciones
la chairiza le cree que es lo que importa y si no no hay beca si como no entonces para que hacerle a la mamada y burlarse de sus lacayos lame huevos y solovinos limosneros,negativo
rafael serrano osuna,positivo
cada vez que oigo hablar a morticia sheinbaum me la imagino asi porque sera,negativo
enhorabuena dra claudia dios bendiga a todo aquel que trabaje por el bien de sus semejantes saludos y abrazos,positivo
yo desde mi trinchera como ciudadano promoviendo el voto en favor de usted,positivo
claudia  morena 2024   proxima primer presidenta mujer de mexico,positivo
las cartas estan echadas y su triunfo es y sera el triunfo de millones de mexicanos ,positivo
contigo claudia estamos bien,negativo
como jefa de gobierno de la cdmx realizaste un extraordinario trabajo en todas las areas,positivo
asi sera en nuestro pais cuando seas presidenta,positivo
es claudia sheinbaum,negativo
excelente,positivo
muy bien poco a poco y con continuidad el pais avanzara y estaremos siempre en el lugar que mexico se merece que es el primer mundo ,positivo
y de que sirve esa informacion si solo empezo obras y promesas que no termino,negativo
ademas se le secan las plantas,negativo
ojala no se le seque el pais si es que gana que lo dudo,positivo
perfecto y sin miedoooooooooo ,negativo
claudia sheinbaum lo que sige a nivel federal o republica mexicana con unidad en el 4t 100,negativo
muy bien  y a seguir rompiendo record morena avanza con pasos firmes,positivo
saludos desde el municipio de jonotla pue,positivo
para cuando se inagura el tramo a santa fe,positivo
con la dra claudia sheinbaum continuaremos la transformacion de la vida publica de mexico ,negativo
que la transformacion siga dra y excelente dia,positivo
y seguimos trabajando  excelente trabajo dra claudia sheinbaum,negativo
es tiempo de apoyar a la 4t manana hoy y siempre claudia sheinbaum,negativo
apoyando siempre doctora sheinbaum ,positivo
estamos con la dra claudia sheimbaum,negativo
excelente y que continue la 4tsaludos y muchas bendiciones dra claudia dios la bendiga enormemente  saludos desde chiapas,positivo
saludos a nuestra futura presidenta de mexico la doctora claudia,positivo
los ciudadanos confiamos en que la dra claudia sheinbaum dara continuidad a las mega obras de nuestro presidente andres manuel lopez obrador  esperamos con ansias sus propuestas de campana para que continue el desarrollo y la prosperidad de nuestro pais con mas proyectos y obras de gran magnitud,negativo
dra claudia sheinbaum es para mi un gusto saludarte que tengas un excelente dia asi tambien que sigas en avanzada recorriendo los pueblos de nuestra republica mexicana vamos con todo cerrando filas y fomentando la unidad y el companerismo con los integrantes de tu equipo de trabajo recuerda aqui estoy para servirte y para servirle a nuestra amada patria no me despido sino hasta pronto bendiciones,positivo
saludos dra claudia sheinbaum desde ojo de agua tecamac,positivo
companera claudia sheinbaum con esa claridad de pensamiento y rectitud en el obrar estoy convencida de que seguiremos caminando y sosteniendo la transformacion de nuestros pueblos,negativo
y les duele a los gobernantes de antes pues se robaban todo,negativo
adelante doctora hay relevo y apoyo de la gran mayoria,positivo
el futuro es ahora las inversiones son necesarias para mejorar la calidad de vida de los ciudadanos adelante claudia un futuro juntos nos espera,positivo
una chulada y lo que falta por hacer cuando llegue la nueva presidente de mexico ya esta listo el camino solo falta seguir adelante y seguir luchando para que mexico no caiga de nuevo en las manos de los corruptos vende patrias y todos los mexicanos estamos con la esperanza puesta en dios y la dra claudia saludos cordiales para usted y toda su gente que la acompana,positivo
viva la 4ta generacion,negativo
viva amlo,negativo
viva la dra claudia,negativo
si se puede ,negativo
vamos con todo doctora claudia el municipio de temascalcingo estamos con usted viva mexico viva morena,positivo
asi es sigamos con morena y con claudia y viva nuestro precidente el mejor en los ultimos 40 anos el si cumple no como los del prian,negativo
saludos dra claudia sheinbaumfutur,positivo
a presidenta de mexico y los mexicanos,positivo
felicidades a la 4t por todos estos proyectos logrados para el pueblo de mexicopor eso solamente ganara la dra claudia sheinbaum en 2024 ,positivo
mi apoyo con la futura presidenta claudia,positivo
mujer con vision y decision con principios  y en la que la gente confia para progresar al pais  en hora buena dra ,positivo
excelente gracias por compartir informacion tan valiosa quesigalatransf,positivo
viva mexico viva amlo viva la dra sheinbaum,positivo
excelente trabajo vamos por 6 anos mas de morena vamos con claudia 2024,positivo
viva la 4t,negativo
estamos con el presidente amlo y la dra claudia sheinbaum ,negativo
vamos con todo arriba la 4t,negativo
usted tambien tendra oportunidad para hacer historia a favor del pueblo,negativo
excelente es un honor estar con obrador,positivo
viva la doctora,negativo
viva mexico ,positivo
buen travajo,negativo
esperemos que usted si empiece a construir mas hospitales de alta especialidad sin lugar a dudas todos los proyectos y obras son importantes pero a veces las prioridades deben ir en cuanto a la logica de las necesidades,positivo
morena 100 pal 2024 con nuestra futura presidenta claudia sheinbaum,positivo
al 100 con morena y con la licensiada claudia sheinbaum y la continuedad de su legado de nuestro presidente lic andres manuel lopez obrador,negativo
que siga la cuarta transformacion,negativo
vamos por la mayoria calificada radiofarmacia y ciencias nucleares para mexico becas para todos los posgrados,positivo
doctora claudia estoy viendo cuanta jene ay con usted y clara mente se ve que aora si ay apollo da las mujeres y con el apollo de los ombres usted va a ganar bueno y tambien con la ayuda de dios,positivo
desde oceanside usa mi apoyo total para la futura presidente de mexico,positivo
gusto saludarle espero volverle aver nuestra proxima presidenta 100,positivo
la vara es muy alta dra claudia sheinbaum confiamos en que usted esta a la altura saludos desde el sur del pais,positivo
mi heroe senor presidente ,negativo
ojala y estos proyectos no se terminen mexico tiene toda la materia prima y la mejor mano de obra para llegar a ser una gran potencia mundial,negativo
la 4t se consolida cada dia con la lucha de mujeres y hombres valientes juntos hacia la revolucion de las conciencias conclaudia hasta la victoria siempre,positivo
son la mera verdura del caldo dra claudia sheinbaum apoyo total puromorenaalvperros,positivo
estan ardidos porque ya no pueden robar que siga la 4t transformacion de nuestro pais desde louisiana la vamos a apoyar dra claudia sheinbaum,negativo
mexico  lindo y querido con mi clau chingona,positivo
que bien super emocionados de estar en un tren,positivo
cuando el justo gobierna el pueblo se alegra,negativo
vamos por la ruta correcta,negativo
esta quedando increiible estacion en quintanroo parada tulum aldun dia viajaremos con la la dama mas bella del mundo preparada culta cientifica universitaria incansable dra claudia sheibaum pardo,negativo
la inflacion y los 6 billones de deuda,negativo
excelente para presidenta claudia sheinbaum y que siga la 4t en la vida publica de mexico y que si ganara  ganara este 2024 vamos por 23 partes en el cenado y por mas gobernaturas,positivo
sergio tony flores concuerdo con ud esperemos que la lic claudia sheinbaum ponga mas atencion en tan importante rubro supongo que ya podran utilizar mas recursos para este fin,negativo
exelente viva mexico que tengas un exelente dia cludia bendiciones,positivo
felicidades lic claudia arriba la 4t,positivo
y en el centro de estos cuatro el sembrando vida estrella de la 4t,negativo
amlo el mejor presidente de la historia,negativo
viva mexico viva amlo viva doctora sheinbaum futura presidente de mexico todos con el plan c ni un paso atras siempre adelante al exito pueblo mexicano,positivo
estamos seguros de que se convertira en nuestra proxima presidenta le brindamos nuestro total apoyo desde el estado de mexico,positivo
saludos desde michoacan,positivo
doctorano nos fallecontinue el proyecto de mi presi precioso,positivo
estimada dra claudia sheinbaum pardo excelente esfuerzo nosotros ya sabemos de su eficiente trabajo y sabemos que esto lo puede hacer por todo el pais siga adelante,positivo
vamos por mas trenes,negativo
dr claudia sheinbaum estamos muy orgulloso de mexico viva morena,negativo
es todo un gran honor estar con obradores todo un gran honor estar con claudia hoy,negativo
muchas bendiciones claudia,positivo
apoyo total dra claudia la salud en hidalgo es seguro con claudia ,negativo
ojala y nos pueda visitar en nuestro municipio de alfajayuca hidalgo somos de un pueblo indigena y nosotros si necesitamos mucho el apoyode carreterasvivimos con muchas carencias en nuestra comunidad,positivo
orgullo de la 4t y proxima presidenta de mexico,positivo
felicidades excelente claudia sheinbaum presidenta de mexico,positivo
saludos claudia,positivo
morena es la esperanza de mexico saludos desde region montana de guerrero,positivo
holaaa esto es para los adultos mayores pero tambien para los proximos mandatarios de la 4ta transmision debemos de darles entender a todos los ninos de,negativo
ambos sexos que ellos deben de comprender que es lo bueno y lo malo para nuestro pais ya que de ellos depende nuestro mexico nuestro pais ellos son el futuro ellos haran de un mexico mucho mejor los partidos politicos desapareceran por si solo la nueva generacion es morena y esto apenas da comienzo arriba,positivo
amlo arriba la,negativo
4ta transformacion ,negativo
saludos desde san diego california,positivo
excelente el avance existe quien no quiere verlo es porque cierra los ojos a la realidad saludos dra claudia,positivo
sigue la esperanza saludos,positivo
estimada dra claudia sheinbaum pardo excelente esfuerzo nosotros ya sabemos de su eficiente trabajo y sabemos que esto lo puede hacer por todo el pais siga adelante,positivo
la 4t tiene buenos cimientos,negativo
adelante doctora claudia sheinbaum,negativo
sigue usted,negativo
inversiones que mejoran la calidad de vida doctora claudia sheinbaum,negativo
claudia presidenta ,positivo
saludos desde el municipio de agua blanca de iturbide hgo hugorosas,positivo
muy bueno,negativo
claudia es una realidad seguimos en la ruta de la 4a transformacion,negativo
por eso los prian estan enojados con nuestro presidente obrador ya quisieran robar todo ese dinero invertido en obras publicas,negativo
saludos cordiales desde hidalgo,positivo
saludos dra claudia sheinbaum laesperanzanosu,positivo
una mujer sera presidenta es claudia 100,positivo
millones lo haremos realidad es claudia,negativo
arriba claudiaaaaa,negativo
muy bien dicho ,negativo
asi se demuestra que el gobierno esta realmente al servicio del pueblo que siga la transformacion,positivo
somos claudia en mazatlan continuara ese bienestar es tiempo de mujeres de mujeres con valores en mexico,positivo
viva claudia sheinbaum es la indicada para la continuidad,negativo
coahuila presente,negativo
asi de de letal es nuestro presidente y solo en 6 anos ,negativo
saludo mi futura presidenta ,positivo
excelente claudia,negativo
todos somos amlovers  es claudia,negativo
la 4t continuara con la dra claudia sheinbaum,negativo
mexico adelante,positivo
yahualica presente ,negativo
es tiempo de la dra claudia sheinbaum vamos k si se puede amor con amor se paga,negativo
desde el primer momento dije apoyo total a claudia,positivo
falto el aeropuerto de tulum la rehabilitacion de las hidroelectricas,negativo
para continuar la 4ta transformacion claudia sheinbaum la mejor opcion,negativo
esperamos mejore a mas en el siguiente sexenio claudia sheinbaum,negativo
saludos futura presidenta,positivo
y cual de sus proyectos funciona ,positivo
adelante doctora claudia sheimbaun pardo ,negativo
bendiciones clarooo,positivo
mixquiahuala en unidad ,positivo
y lo que falta que aun sera mejor,positivo
estas son las bases de la transformacion  de aqui hasta ser potencia con claudia  que siga el cambio ,negativo
y porque dise la gente que obrador adeudo si usted dise que sin deudas yo soy morenita asta al cocho,negativo
siempre cerca del pueblo la esperanza nos une,positivo
vamos a apoyar la 4t transformacion,positivo
es tiempo de darle continuidad al movimiento de 4t laesperanzanosu,negativo
una mujer sera presidenta es claudia 100,positivo
muchas felicidades dra saludosviva la 4a transformacion ,positivo
arriba la 4t,negativo
en ciudad victoria tamaulipas es claudia,positivo
bien,negativo
vamos claudia,negativo
todos claudia,negativo
claudia  ,negativo
felicitaciones un gran equipo,positivo
continuidad de la 4transformacion de la vida publica de mexico  ,positivo
para dar pasos agigantados solo se dan con un presidente humano y pacifista como el nuestro amlo el mejor del mundo ,negativo
las condiciones socioeconomicas,negativo
y politicas del pais son inmejorables para el 2024 le auguramos a la draclaudia sheiunbam pardo un inicio de gobierno federal con muchas inversiones en obras de infraestructura,positivo
estrategica en todo el territorio nacional,negativo
muchas felicidades para nuestra proxima presidenta,positivo
que viva nuestra proxima presidenta la doctora claudia sheinbaum  y que viva la 4t,positivo
en las margaritas chiapas yaneth cruz gomez que segun defiende los pueblos indigenas anda con doble puesto mismo horario aparte las hermanas del bladimir estan corriendo gente,negativo
vayan hacer auditoria,negativo
entiendo que esta preparando su camino para la presidencia yo cambiaria mi voto por verla ayudando en acapulco tengo otros datos  no hay luz no hay agua potable las colonias como cayaco renacimiento sabana no llega la ayuda  gane gente venga por sus votos  claudia sheinbaum andres manuel lopez obrador,negativo
vamos con claudia,negativo
vamos con claudia,negativo
jajaja abra la pagina del banco mundial y cheque si no hay deuda,negativo
aparte ya se chingaron todo el fondem,negativo
saludos cordiales desde san rafael coacalco ,positivo
todo nuestro apoyo dra los chimalhuaquense,positivo
s estamos con usted vamos por la 4t,negativo
se ve se siente claudia esta presente,negativo
llevando esperanza a hidalgo ,positivo
nadamas eso faltaba que endeudaran mas al pais y que nada funciona nada,negativo
todo para adelanteadelante,negativo
con todo dra clau ,negativo
saludos desde guerrero,positivo
en guerrero es claudia ,positivo
con claudia hasta la victoria siempre,positivo
cuanto se robaron todo a sobre costo para pagar su campana donde va a perder autoritaria tanto que los comentarios negativos bloquean a la gente asi los vamos a sacar como llegaron se iran,negativo
excelente dra claudia sheinbaum saludos desde villa de santa ana nichi que dios lo bendiga siempre,positivo
pura gente de la presidenta claudia,negativo
vamos con la doctora shembau pardo para que siga la 4t de nuestro pais ni un paso atras ni para tomar impulso a toda maquina viva mexicooo,positivo
yo me identifico con claudia sheinbaum 100 4trasformacion,negativo
viva claudia 4t,negativo
el movimiento de transformacion construye obras que benefician a los mexicanos la cuarta transformacion da resultados ,positivo
que viva la 4t viva la doctora claudia sheimbaum presidenta,negativo
va claudia sheinbaum,negativo
es indiscutible que claudia representa la mejor eleccion gracias a su humildad sus solidos principios y sobre todo su compromiso con la continuidad de la 4t,positivo
sin duda la mejor inversion para mexico de todos los tiempos  todos a favor de la 4t y de claudia sheinbaum saludos ,positivo
es tiempo de ganar con morena es claudia,negativo
nosotros estamos con morena y con la mejor es claudia,negativo
saludos bendiciones claudia sheinbaum dios te proteja siempre ,positivo
sin duda es el tiempo de la 4t y asi mismo es claudia,negativo
la unica persona que puede continuar con lo iniciado por andres manuel es claudia  un abrazo y un rabioso saludo,positivo
dios la bendiga,positivo
no esta sola mi lider,positivo
vamos con todo doctora  proxima presidente de mexico   si senor   es claudia sheinbaum,negativo
saludos dra claudia eres la mejor exito,positivo
saludos doctora claudia sheinbaum,positivo
venga chavos a demostrar de que esta hecha esta 4t es claudia,positivo
grandes obras en tiempo record y muy ejemplares que traeran beneficios para todo mexico en las proximas generaciones,positivo
un manejo eficaz y responsable de las finanzas publicas no como antes que todo se lo robaban,negativo
si senores y hay que presumir con mucho orgullo gracias a amlo la 4t morena pt claudia sheinbaum viva mexico 100100100,positivo
es claudia,negativo
es claudia ,negativo
es claudia,negativo
es claudia,negativo
es claudia,negativo
con la dra claudia sheinbaum continuaremos la transformacion en mexico ,negativo
que la transformacion siga dra claudia sheinbaum,negativo
sigamos apoyando la reforma laboral de 40 horas para que los mexicanos tengan una vida mas digna querido proxima presidenta claudia sheinbaumm,positivo
si amlo con todo en contra logro hacer grandes cosas que no aran los que vienen ya con todo encaminado viva la 4t,negativo
es claudiapresidenta 2024 nuestra futura presidente de mexico  somos millones de mexicanos somos morena  pt verde  viva nuestro presidente lopez obrador ,positivo
es un honor estar con claudia hoy,negativo
viva la 4t,negativo
viva claudia sheinbaum,negativo
es claudia sheinbaum,negativo
doctora si hay deuda ya la anuncio nuestro presidente,negativo
mi corazon es para ti,positivo
y sin gasolinazos,negativo
es un honor estar con claudia hoy,negativo
es un honor estar con claudia hoy,negativo
la esperanza nos une,positivo
y no se olvide de mencionar las megaconstrucciones panarcas la barda de tula la suavicrema de reforma y los escalones de lia limon ,negativo
si dra claudia sheinbaum el eje de la 4t de combatir la corrupcion y otro de invertir en obra publica con impacto regional y social esta dando resultados tiene trascendencia y continuidad,negativo
esto es tan grande aunque me pesa que tantos gobernantes no hicieron lo que debieran hacer por ambicion o por lo que sea como duele el pensar que tantas generaciones no salieron adelante y mi mexico fuera una potencia mundial humanista me duelen los mexicanos por este sentir me propuse participar en los ayuntamiento para apoyar y servirle a nuestra comunidad saludos,positivo
el tren maya y el aifa para que nos sirven anos jodidos,negativo
sector salud seguridad y educacion se esta quedando muy bajo,negativo
con el senor chema martinez continuaremos la transformacion de la vida publica de jalisco ,positivo
que la transformacion siga senor chema y excelente dia,positivo
jalisco sera presente del cambio que tendra todos apoyamois chema martinez y a 4t morena es jalisco,positivo
arriba nuestra futura presidenta vamos x la 4 t,positivo
claro y quitando el fondo para desastres preguntele a los acapulquenos que opina n,negativo
pero nada mas aquellos senores prisnistasprdmc le echan mucha crema a sus tacos dicen que se gasto bastantey si asi fuera que no es cierto es para el pueblo me mexico ellos cuando estaban se robaban nuestros impuestos sin producir nada por hacer estaban acostumbrados por eso hoy quieren volver a sus andadas de robo ,negativo
ya veremos,negativo
19 billones de deuda que es no sea ignorante primero investigue bien para que no venga a hacer el ridiculo,negativo
buitre carronera traidores,negativo
la rata asquerosa solo servian para robarnos y traicionar la patria mexicana,negativo
porque son tan mentirosos hipocritas si hay deuda y si han subido impuestos como predial descaradamente en cdmx lo hicieron a ppto de sexenio descaradamente en delegaciones que no eran de morena,negativo
no al goteo si al riego de raiz gracias claudia,negativo
wtf pero si la cancelacion del naicm salio mas cara que el propio aifa ,negativo
cuando terminen las obras carisimas donde van a trabajar los empleados sera en las vendimias de tortas y tamales,negativo
cinica mentirosa hoy mexico esta endeudado como por 50 anos mas ogts,negativo
amlo el mejor presidente de la historia es una maquina para gobernar nuestro pueblo mexicano morena ,negativo
y sin medicamentos en los hospitales,negativo
dra claudia usted con el pueblo de mexico seguira haciendo historia con la 4t vamos con todo para que usted sea nuestra presidenta,positivo
y el tema del accidente del metro dicen que fue tu culpa claudia,negativo
la oposicion esta totalmente hecha caca,negativo
pero no han bajado los impuestos ni recuperado la economia familiar gobierno de basura,negativo
futura presidenta,positivo
orgullo mexicano ,positivo
viva mexico viva la 4t viva claudia sheimbaum  proxima presidenta ,positivo
orgullo mexicano ,positivo
viva mexico viva la 4t viva claudia sheimbaum  proxima presidenta ,positivo
orgullo mexicano ,positivo
viva mexico viva la 4t viva claudia sheimbaum  proxima presidenta ,positivo
orgullo mexicano ,positivo
viva mexico viva la 4t viva claudia sheimbaum  proxima presidenta ,positivo
de los creadores de no endeudaremos al pais y se contrata una deuda historica de los creadores de ya recorri acapulco pero no me vieron llega sin deuda y sin subir impuestos el gobierno de mexico ha invertido en esto que raro subieron al tua al impuesto a las pensiones y jubilacion con isr subieron impuestos para prestadores de servicio de transporte terrestre de pasajeros etn primera plus etc nuevos impuestos a uber didi cabify etc subieron el ieps cigarros gasolina etc que mas sigue claudia sheinbaum,negativo
sigamos apoyando la reforma laboral de 40 horas para que los mexicanos tengan una vida mas digna querido proxima presidenta claudia sheinbaumm,positivo
por que dicen mentiras ahora los mas pobres pagan mas impuestos por el ieps muchos productos lo tienen cuando vayan el super checan su ticket y esta el iva y el ieps gobierno de mentiras,negativo
tenemos al mejor gobierno la 4t debe permanecer y lograr los cambios que aun no hemos logrado por la oposicion perversa reforma electoral fuera plurinominales,positivo
reforma al poder judicial reforma energetica y rendicion de cuentas de cada uno de los funcionarios de gobierno para el que no sirva o no cumpla con sus funciones fuera,negativo
cuando votamos por obrador nos dijeron que era un peligro para mexico y los mexicanos superamos ese miedo en pro de sacar del gobierno el robo y el cinismo de politicos que se burlaban del pueblo mexicano robando a ojos vistos ahora el cinismo de este gobierno esta en imponer una agenda lgbt aborto y feminismo radical los mexicanos no permitimos la primera corrupcion y tampoco permitiremos esta segunda corrupcion que pervierte los principios morales de mexico,positivo
jajaja aparte de asesina de ninos y del metro es una mentirosa de porqueria,negativo
como en coahuila ya subieron el 3 de impuesto a los trabajadores del estado sobre nomina,negativo
saludos  es que cuando el dinero y riquezas de un pais se invierte en el mismo pais  estos son los buenos resultados  con trabajo  honradez y honestidadse pueden hacer muchas cosas buenas para el pueblo  enhorabuena  este sexenio de amlo  le toco lo mas duro invertir y reconstruir un pais ahogado en la corrupcion pero el ya dejo la semilla sembrada  le toca a nuestro proximo gobierno continuar asi  minimo por otros 60 anos  aunque les duela a los de la oposicion,positivo
los resultados se hacen patentes cuando no hay corruptelas de por medioviva la 4t ,negativo
pero tu no se te cae el metro,negativo
el banco mundial tiene otros datos,negativo
son el gobierno de la desinformacion,positivo
el dictamen de presupuesto de egresos de la federacion para el ejercicio fiscal 2024 contempla un gasto neto total de 9 billones pesos y un deficit presupuestario de 1 billon 693 mil millones de pesos obvio estan endeudando al pais,negativo
vote por amlo y si fallaron en seguridad esa es su tremenda tache espero usted senora candidata pueda echarle todos los kilos a este tema cuando gane,negativo
ahora resulta que saluda con sombrero ajeno,negativo
que chulada ,positivo
casi todos los sindicatos son sinonimo de corrupcion,negativo
cual transformacion,negativo
violencia pobreza caprichos de un viejo eso kieren que continue,negativo
el pueblo es el que manda ya no es como antes que ponch lideres corruptos que nos amenazaban que nos se nos olvide de que partidos bienen la mayoria de los los politicos que estan ahorita del pri,negativo
el dictador tiene amenazados a los coludos corrupcion en su mas alto nivel,positivo
vale berta si que estaremos atrapados ,negativo
q transformacion la de parecernos a venezuela,negativo
esas organizaciones siempre estan a lado de lo que les combiene,negativo
dios los hace y ellos se juntan,negativo
pejelandia del bienestar,negativo
gas bienestar,negativo
mexico merece un mejor futuro ,positivo
las organizaciones sindicales la desgracia de los trabajadores y de nuestro pais,positivo
en pocas palabras claudia sheinbaum ya esta gobernando este pais junto con amlo tomando ya la direccion de la 4 transformacion,negativo
como en los viejos tiempos del priya con eso se santificaron ante el gobierno morenista,positivo
claro el sindicto del imss isste  mineros y demas estan amenazados malditos corruptos siguen viviendo del sufrimiento delos agremiados al sindicato mientras los lideres viven de lujos eh aqui en todo su esplendor  la mafia del poder,negativo
todos los lideres sindicales son unos parasitos que viven de sus agremiados se estan pegando al arbol que da mas sombra para seguir protegidos por el gobierno,positivo
sindicatos charros como en los tiempos del pri y principalmente de los tiempos de fidel velazquez,negativo
esperemos que no continue esta desgracia por el bien de este gran y hermoso pais de mexico,positivo
deformacion sera y miedo o les llegaron al precio,negativo
una pregunta de que viven esos lideres sindicales  del pobre  ellos son pobres  o los amenazaron de que si no apoyan seran eliminados los sindicatos de mexico ,negativo
al estilo del pri de antes,negativo
son iguales ,negativo
puras fichas,negativo
sindicato mafioso,negativo
todo lo que se acerca al cacas se pudre,negativo
sindicatos de la corrupcion,negativo
pobres de los trabajadores de la universidad autonoma con esos defensores para que quieren enemigos que siga la transformacion del tener derechos a perderloschida,negativo
la transformacion sigan aplaudiendo sigan votando por morena pt y verde ecologista sigan asistiendo a los eventos de quienes les ponen el pie en el cuello ya saben cuanto dinero se destino del presupuesto 2024 en esta transformacion para los afectados por el huracan en acapulco y cuanto para la agricultura y ya saben lo de segalmex los millones robados sigan votando por morenay que dicen las organizaciones sindicales es un honor robar con obrador es un honor robar en esta transformacion,negativo
 el que se quiera arrastrar como gusano despues no se queje cuando lo pisen,negativo
cual transformacion,negativo
hijos de su puta madre,negativo
que horror,negativo
pobres de los trabajadores de la universidad autonoma con esos defensores para que quieren enemigos que siga la transformacion del tener derechos a perderloschida,negativo
la transformacion sigan aplaudiendo sigan votando por morena pt y verde ecologista sigan asistiendo a los eventos de quienes les ponen el pie en el cuello ya saben cuanto dinero se destino del presupuesto 2024 en esta transformacion para los afectados por el huracan en acapulco y cuanto para la agricultura y ya saben lo de segalmex los millones robados sigan votando por morenay que dicen las organizaciones sindicales es un honor robar con obrador es un honor robar con la transformacion el que se quiera arrastrar como gusano despues no se queje cuando lo pisen,negativo
acuerdense de acapulco ,positivo
una preguntita para la chairiza,negativo
claudia sheinbaum todavia conservara algunos de los billetitos que le entrego carlos ahumada a su corrupto esposo carlos imaz,negativo
o ya se les olvido aquel video en donde todos vimos a carlos imaz recibiendo como soborno maletines repletos de billetes,negativo
esta documentado que en esas fechas con ese dinero imaz y sheinbaum viajaron a europa y hasta compartieron fotos de su estancia en paris,negativo
pereos mueros de hambre cinicos vividores y oportunistas mendigos arrastrados pero en el pecado llevan la penitencia saben perfectamente que lo que les prometan no se los cumpliran muy sonrientes lambiscones convenencieros,negativo
que masque de bueno traen estos vatos,positivo
claudia la corcho rata es otro peligro para mexico  la transformacion de cuarta es destruccion,negativo
chtupuma,negativo
corruptazos,negativo
asi de prehistoricas son las reuniones de morena  en internet insultos y descalificaciones  en la calle  agresiones fisicas e ignorancia encarnada  gobierno de mentiras  desfalcos y mediocridad tal cual su naturaleza,negativo
que finos ,negativo
ellos rompiendose la madre y los dirigentes de los partidos firmando la alianzano cambian los tiempos en los que se benefician los de arriba mientras los de abajo bien gracias ahi que se agarren,negativo
finisimas personasya,negativo
bailaron las calmadas jeje,negativo
eso es lo malo el fanatismo a todo lo que da por eso estamos como,negativo
estamos,negativo
son finisimas personas,negativo
muy educados,negativo
unidos hasta la muerte,positivo
la candidatura de sheinbaum se cae a pedazos,negativo
es costumbre,negativo
casual,negativo
eso asi se hace muy bien equipo verde muy bien,negativo
son un grupo unido un nido de viboras ,positivo
ya separense el verde siempre va con quien le conviene con el prd pri y morena,negativo
asi son desde que se salieron del prd pri pan pt pv pelean como animales,negativo
que chulada de gente morena y pvem y asi quieren seguir gobernando el pais,negativo
dios los cria,positivo
la unidad de la 4t jajajajajajaja,negativo
cochinero de mexico ,positivo
ya se partio tan pronto morena y verde,negativo
una mancha mas a la mugrena esos comportamientos,negativo
son lo usual entre los morenasnos y el partido hetairo lo que sea menos verde,negativo
ya se parecen a lopez obrador que no se pelea el mismo porque no se ve en el espejo asi siguen su politica de destruir el apais,negativo
ahora hasta el ejercito de corte militar tienen q andar atras de ellos para que lo cuiden,positivo
lindo,positivo
muy lindo,positivo
se pelearon por las croquetas  los de morena querian las pedigri de el verde,negativo
que se acaben entre ellos ,negativo
lo mismo en campeche peleandose el congreso,negativo
saben cual es la bebida favorita del inquilino de palacio el soldado de chocolate,positivo
chula pelea de perros,negativo
el verde debe de perder su registro,negativo
el hueso esta bueno,negativo
no camina la campana de dona claudia todo mexico con xochilth fuera la 4 t,positivo
rebelion en la granja dejenlos que se den,negativo
las ratas mordiendose la cola por el botin ,negativo
besos y abrazos,positivo
bien pacificos esos sectarios ,negativo
buenos alumnos porros del viejo pri,negativo
muy bien,negativo
se desmorona su union,positivo
fueramorena,negativo
fueraelpartidoverde,negativo
jajajajajajaja pelea de acarreados ,negativo
la4tva,negativo
hienas,negativo
morenacos vs morenacos,negativo
se pelean a ver quienes son mas pendejos o los verdes o los tintos para mi hay un empate,negativo
donde esta la unidad de ese partido  segun dice la titina que estan requetebien,negativo
desvivance asi habra menos lamebotas,negativo
tipicos chairos,positivo
defensor de la democracia,positivo
todo sea por un hueso en el gobierno ni ellos se soportan se mazcan pero no se tragan violento contra violento el que gane se lleva el hueso,negativo
las tribus del kks estan enardecidas,negativo
esto es morena ,negativo
ridiculos,negativo
y los tatankas mostrando su glamour ante la chang ,positivo
unos perros en defensa del hueso,negativo
no es de extranar son gente sin principios que solo pelean por sus interes personales mexico es lo que menos les importa,positivo
ya es un clasico,negativo
se pelean por un titere que ni los conoce y no los ayudara en nada ,negativo
entre mulas solo las coses se oyen,negativo
normal asi con los primitivos,negativo
es un retrato de lo ineptos y hambreados que estan,positivo
pues la momia va bien,positivo
casi casi colosio ,positivo
morena yel verde maman nomas la cabesona,negativo
viva la democracia ,positivo
dejen que se exterminen solitos,negativo
asuncion castro,negativo
como bien dice rommel pacheco la unidad es fortaleza en la 4t por bienestar de yucatan huacho gobernador 2024,positivo
cuando iniciaste en este camino trataron de demeritarte y tu trabajo incomodo a muchos tratando de apagarte hoy afortunadamentetienes personas que creen en ti  que hableeeen y que el trabajo ponga a cada quien donde debe  y laaaaaa kesoooooooooo de bolaaaaaaaaaaaa,negativo
tristemente y con decepcion veo este cambio de un gran deportista y con gran trayectoria te dejare de seguir  exito,positivo
el tema es que esto ya es una falta de congruencia total yo creia firmemente en tus ideales pero el hecho de que vayas brincando de un partido a otro en donde no tienen ni semejanzas las ideas me hace reemplantearme si es real que solo buscas un bien comun,negativo
lastima de muchacho lo seguia pensaba que tenia los principios pero me equivoque he admirado siempre a yucatan y a su gobierno en campeche cometieron un error y lo estan pagando caro espero que en yucatan no pase lo mismo,positivo
de verdad no puedo con esto  ver el esfuerzo propuestas y acciones que hacias crei que de verdad querias mejoras para las personas para el pais pero el ver que estas con los que estan terminando con nuestro pais simplemente duele es una gran decepcion ,positivo
exelente vamos con todo yucatan se pinta de morena ,positivo
mi voto ya lo tienes rommel enhorabuena,positivo
