dato,predicciones
sr no se por que les gusta que los traten como titeres con engaaos  no setodavia ven videos de fox con ella y toda via dicen estoy con ella enserio que no se que les pasa pero que dios los bendiga,negativo
saludos desde la colonia agracola pantitlan alcaldaa de iztacalco cdmx,positivo
andale dandose baaos de pueblo asa todos los polaticos y ya que botas por ellos aver si se acuerdan de ti lo que hay q hacer para tragar,negativo
con todo respeto yo en lo particular no necesito que el proximo presidentea de mi pais sepa hacer esas cosas eleven el nivel de campaaa bueno aunque todavia no debe llamarse campaaa demuestren cultura inteligente para enfrentar y resolver los grandes y graves problemas de mexico,positivo
con todo xochitl saludos desde tu bello tepa ,positivo
ahora va asalir con que va a vender el pan,positivo
es un gusto estar con xochilt viva xochitl 2024  te queremos xochilt te queremos,positivo
bueno nunca es tarde para regenerarse y que valla aprendiendo porque muy pronto se quedara sin que el pueblo la siga manteniendo al menos muchos aqua en estados unidos no estamos a favor de esa mujer loca y tonta,negativo
riquasimas  saludos,positivo
jajajaja acerte millonaria otra vez no te confundas las jelatinas son unas y las semas son otras,negativo
ya aprendiste otro oficio alrato vas a decir que ganaste millones aciendo semitas ,negativo
saludos xa3chitl mexicanos unidos jamas seran vencidos,positivo
viva xochitl 2024,positivo
eres genial,positivo
creo que te va mejor ese oficio porque para la polatica dejas mucho que desear ,positivo
ya veo a cochi con una mega empresa de semitas da3nde ella es dueaa del 80 su marido el 30 y su hija el 20 jajajajaja,negativo
ahora sa aser lana con las semitas y dejar las jelatinas por la paz,negativo
vamos con xochitl ,positivo
chin esta ratera aprendo todo rapido y mas robar al pueblo,negativo
un abrazo desde yucatan,positivo
me pregunta3 porque hasta ahorita antes no visitaba a las personas humildes la popularidad no se logra de la noche a la maaana y menos a los partidos que representa ya le hicieron mucho daao a nuestro pais,positivo
se me antojaron saludos xxx,positivo
jajaja mucha belleza que todos los comentarios sean para halagos ustedes le creen,positivo
que padre xochitl  y que rico vamos ma0xico  con xochitl vamos fuerza rosa dyc,positivo
juntas las jelatinas y las cemitas y te vuelves mas millonaria xochilt y ahora k pierdas ya tienes mas negocios,negativo
maravillosa senadora xa3chitl ,positivo
si con las gelatinas se hizo millonaria ahora que que hace pan su fortuna se va a las nuves,negativo
xochitl eres una buena comediante y una ratera x eso te pusieron los del pri pan,negativo
excelente,positivo
saludos senadora cuente con mi voto,positivo
engaaas a los niaos de macxico a mi patricia no viva benito juarez garcaa y,negativo
eres la esperanza echa realidad vamos con todo  me identifico totalmente contigo  todos los daas se aprende algo nuevo cuenta con mi vota3  saludos desde toluca estado de macxico ,negativo
te invita a que vengas aser zacahuil en la zona norte ee veracruz platon sanchez es un manjar es tapico de comida,positivo
xochitl la esperanza de macxico,positivo
seaora no sea ridacula eso no quiere decir que sea sencilla o muy del pueblo y para el pueblo,negativo
eso solo quiere decir que quiere el poder que basica,negativo
suerte,positivo
deberaas aprender a hacer cuentas y sepas sacar porcentaje,negativo
aver cuando sube un video aver si aprendio asa como aprendio a robarle a los indigenas,negativo
xochitl va,positivo
eso jefa,positivo
yo quiero cuando ande por la cdmx en iztapalapa le enseao a hacer pastel y cafac ,positivo
adelante eres una gran mujer muy xingona,positivo
vamos todos con xochitl presidenta va ,positivo
viva xochitl galvez viva xochitl galvez viva bravooooo,positivo
vamos con xa3chitl,negativo
si se puede,positivo
no pierdo la esperanza de verlo y darle un abrazo a amnlo pq a ayudado a mucha gente necesitada,positivo
lo unico que se ve es que cada dia hace un show distinto en lugar de propuestas  puras patadas d3 ahogado,negativo
a ver si cuando este en el gobierno se a cuerda de esa gente que visita yyy espera3 no se niegue a atender a gente que le abria3 la puertas de su casa por que luego hasta se esconden para no atender a quien voto por ustedes verdad mesaas,negativo
xochitl es la mejor,positivo
y la de chambear no te la sabes ,negativo
yo con xochitl ,positivo
puedes dedicarte ahora a vender semitas,negativo
gracias a esas lindas personas por acoger a la sra xachitl,positivo
estamos contigo xa3chitl,positivo
puros rancheros con cash buen emprendimientoo,positivo
aprendiste a lucrar con tus puestos polaticos el pueblo ya no es ingenuo,negativo
asa debe ser conocer todo nuestro paas sus costumbres y gastronomaa y mejor aaon si se aprende de ella con usted para 2024 saludos desde chiapas,positivo
si vendes 600 diarias ya la hizo,negativo
excelente mi xochitl ganando corazones ,positivo
felicidades doaa pan ahora ,positivo
puedes a hacer 1000 empanadas pero no vas aganar pura engordina,negativo
mis abuelos fueron panaderos acse era su horno dios de mi vida  ese pan fue aonico en el pueblo,negativo
mejor aprenda a trabajar y deje de estar jugando ala comidita,negativo
que bueno que aprenda algo para que se ponga a trabajar y no a robar por quac se va a quedar queriendo el ser presidenta ,negativo
jajaja se tuvo que quitar las uaas para amasar o ya le dieron la bandeja hecha que burra la pobre y mas mensos los que se prestan alas arrugada de la doaa solo por unas promesas que jamas llegaran,negativo
ensacaales como se hacen la las jaletimas,negativo
y que tal rovar y plajiar y comprar titulos de injeniera en tepito ai venden de todo,negativo
viva xa3chitl galvez ella si sabe de quehacer domacstico de gente sencilla y humilde,negativo
esta seaora no sabe ni hacer una maruchan lo aonico que sabe hacer es esta clase de montajes le pidia3 consejos a loreto de mola es increable que existan mequetrefes que creen que es humilde es puro humo estas actividades que esta haciendo,positivo
cuanto les pagaste para que te dejaran meter las manos espero no te las vallas a quemar si no con que vas a gobag,negativo
enseaese a respetar la ley mejor vieja corrupta hipocrita que mal informa todo el tiempo,negativo
hoo me enseaas hacer gelatinas para poder producir muchas impresas,negativo
hasta los costales de harina y las carteras de los presentes les acaba3 robandode esta dedos de seda,negativo
saludos desde navojoa sonora  vamos con todo xochitl galvez presidenta x,positivo
que ricos panes,positivo
bravo mi chef xa3chitl,positivo
marala ya consiguia3 hotro modo de robar y despuacs desir ga 14e con las semitas se iso millonaria  jajajaja jajajaja,negativo
xa3chitl hace bien en visitar a una familia daa con daa quiere decir que faltan menos de 300 daas para las elecciones y pues ya tiene asegurado 1200 votos,positivo
vieja agarrada todos lo que ases es imitar a nuestro presidente de la repaoblica pero recuerda que es ugente sacar a los prianprd no olvides que lalito te dijo gorda gelatinera,negativo
bendiciones ,positivo
tambiacn aprendes un nuevo para robar en acapulco ,negativo
jjjj vieja payasaque gran propuesta de nacia3n,negativo
todo lo que hace para conectar con el pueblo pero todo mundo sabe que es una verdadera cogupta ,negativo
xochitles lo que mas admiro de titu sencillestu preparaciony tu forma de resolver cuando eres atacaday te defiendescon echos y no con mentiras y queriendo inponer respetoy ni el respetaconfio en ti xochitly me sumo a la causaestoy a tus ordenesme gusta ayudarme considero una persona honestay con valoressoy un simple mecanico pero que luchare por mexicoporque no lo esta quitando este presidente nazi,positivo
que emocia3n zzzzzzzzz,positivo
ahora si a poner panaderias para que los mexicanos se hagan millonarios,negativo
los mexicanos tenemos esa gracia de atender alas y los visitantes les damos todo de lo que esta en nuestro alcance a cambio de nada y eso es lo que nos une,positivo
a ver si no les roba la receta y se la adjudica como propia ya ven que se le da muy bien eso del plagio,negativo
viva xochitl 2024 mis respetos para esta mujersota,positivo
me encantas xa3chitl,positivo
ese que sea tu nuevo emprendimiento,negativo
saludos de caborca gran xochitl xixidy 12dy 12,positivo
xochitl x es muy buena comediante,negativo
aprende bien por quac sera tao pra3ximo empleo los pra3ximos aaos,negativo
yo al seguro solo agarro la harina para que le tomaran la fotolas semitas ya estaban echas jajajaja,negativo
estamos con usted senadora es nuestra esperanza,positivo
enceaate mejor a ser onesta para gue puedas gobernar,negativo
que deliciaaaa,positivo
todo lo que se hace por ganar pero eya no es la elegida del seaor,negativo
yo me pregunta3 algo si se llegara a dar no lo se aaon nonesta escrito todo que llegara a ganar sera que usted seaora hara todo lo que hase ahorita o nada mas es para que la jente la apoye con el voto,negativo
quiere plagiar con pan,positivo
xochitl dios te bendiga  todo nuestro apoyo desde queractaro ,positivo
y q nos diga llevan las gelatinnas q ha cen millonario al vendedor,negativo
xochitl va 2024 ,positivo
que rico xochil galvez va xx,positivo
tambien las venderas cuando pierdas 2024 ,negativo
seran coyolas,negativo
por proyectos exitosos voy con xa3chitl ,positivo
no va cuajar la gelatina siguente gastando el dinero de los pobres,negativo
saludos a hermosillo con todo xochitlva,positivo
vamos con xochitl,positivo
como se ve que no aprenden mexicanos todavaa los visita para que vean quien se los va a venir a seguir clavando,negativo
que bonito que comparta y conviva con toda la gente de diferentes estratos socialescon todo estimada senadora juntos hasta la victoria con xochitl galvez futura presidenta de macxico,positivo
felicidades senadora nuestra futura presidenta,positivo
muy bien xa3chilt asa es como se gana a la gente buenavalorando lo que hace gracias dios te cuide,positivo
vamos con xa3chitl ,positivo
sillo lo mirara que ella lo iso el pan no mela comeraa porque sebe que no se laba las mano,negativo
seaora xa3chitl galvez ruiz que dios nos la guarde y ojala se le olvide da3nde dy,positivo
mejor aprende arrespetarte tu misma y atodos los mexicanos q de aha comen todo su sucia familia,negativo
que suave,positivo
mientras se trate de tragar ya ven que no tiene llenadera aunque estac a punto de reventar ,negativo
eso es lo que necesita el pueblo una mujer con sencillez y que sepa ayudar a las demas mujeres dydy v,positivo
xa3chitl va,positivo
no sabes ca3mo subir en las encuestas,negativo
y ya mero vas a saber hacer pan dydy,positivo
xa3chitl galvez ruiz presidente de macxico saludos desde nezahualca3yotl,positivo
oiga primero enseaece a hablar habla como si solo estudio la primaria,negativo
arriba xochitl mi presidenta,positivo
no cabe la menor duda la mejor todo mi apoyo y solidaridad para usted mi futura presidenta dy 12,positivo
lo que necesitas aprender es dejar de robarle al pueblo y deja de imitar a lopes obrador solo te acercas a la gente humilde cuando lo necesitan par de payasos,negativo
esta bien aprendes algo nuevo ,negativo
para que sea tu segunda champagne,negativo
despues de las gelatinous jajajaja jajajaja,negativo
hasta aca me llega3 el dulce aroma mmmm,positivo
primero que se enseae a no aser sus ridiculeces que es lo que le sale bien,negativo
excelente,positivo
gracias por compartir,positivo
saludos bendiciones,positivo
dios les bendiga hoy,positivo
maaana y siempre,positivo
chihuahua con xochitl,positivo
siacntase orgulloso q los visite y aga pan con usted x q si vana jamas y nunca volvera a dond estuvo visitando gente trabajadora sin ofender a nadien pero me consta q asa pasa se tenaa q decir,negativo
ahora son semitas aEUR ya no gelatinas,negativo
paseme la reseta para aserme millonario en corto tiempo,negativo
es bonito tomarse foto pero no i ku e crep nada,negativo
ya se van enel tren del 0lvido   ,negativo
no sabe hacer tortillas en comal y eso que son mas faciles de hacer que semitas por quac no eres una mujer normal pogque pogqueeeee,negativo
apoyo total para el presidente,positivo
pero fuiste acapulco y no aprendiste a donar nada mas fuiste a estorbar,negativo
no cabe duda a macxico le encanta el circo especialmente esta seaora q es la misma imagen de fox caldera3n y salinas entre otros xochitl galvez,negativo
q ami m enseaes acr jelatinas ya vn q conlas jelatinas c iso empresaria ya q aqi c esta poniendo difacil la agricultura por falta d agua y avr si asiendo jelatinas m ago d villetes como xochilt,negativo
es tiempo de darse baao de pueblo o no,negativo
saboreando lo nuestro provechito,positivo
cocinando una nueva esperanza para macxico,positivo
la ridicules en su maxima expresia3n plan c para el 2024,negativo
ami no me engaaa haciendo gorditas o andando en bici piensa q ya gano mi voto el mao no ni q estubiera tan pen,negativo
que rico,positivo
ca3mo siempre va a casas bien acomodadas que valla a una casa de pobre de verdad un pobre con casa de lamina y que las calles no estacn pavimentadas y que haga tortillas pero poniendo el nixtamal hasta su terminacia3n hacer si muy buena ahy se vera si es del pueblo,negativo
hola senadora saludos desde puebla ,positivo
a hacer de mayoreo para que don octavio se ponga a venderlas en el jardan ni modo que no la apoye,negativo
cuidado porque les puede robar la receta,positivo
lo que deberaa de aprender es a ser honesta al verdadero pueblo ya no nos dan atole con el dedo con la 4 t al,negativo
pura baba de perico y no hay peor ciego que el que no quiere ver saludos bende patrias,negativo
estamos contigo xochitl,positivo
gracias xochitlva por compartir lo que podemos apreciar en todas las fotos que subes en las visitas a los diferentes lugares a donde vas es la calidez de los mexicanos su amor por el paas su amabilidad sus ganas de tener paz y unia3n que tanto nos hace falta y sobre todo el sentido de compartir lo que se tiene todo eso eres tao xochitlva por eso queremos que seas nuestra viva xoxhitl galvez vamos con todopresidenta2024,positivo
no manchen verga 14enza me daraa que me representara y no por todo lo que se dice de esta seaora alfin mentiras o verdades ya no sabe uno me daraa verga 14enza por quac como se espresa no creo que sea la forma a la mejor es parte de campaaa pero la vdd no creo que estac bien muy bulgar para querer ser quien gobierne un paas,negativo
pase la receta senadora saludos,positivo
con todo xochilt,positivo
ahora que se enseaen matematicas 30  80 20  100 ,negativo
asa son todos cuando quieren el hueso y cuando lo logran ni un pedo te avientanpero aha seguimos de salameros,negativo
cuando vengas a mi casa te espera mi nieta de la primaria que dice que con gusto te enseaara a sumar porcentajes ,negativo
ahora se hara mucho mas rica haciendo semitas sonorenses agarrense,negativo
a ver cuando aprendes a ser honesta,negativo
bien xa3chitl,positivo
muchos comentarios con xachitl no como la momia,positivo
te va proponer k voten x ella despuacs te dejan como los perritos en la calle,negativo
xochitl no te preocupes en saber hacerlas con que te las sepas tragar es suficiente,negativo
xa3chitl presidente,positivo
con todo xochitl ,positivo
la verdad yo si le creo a chochiltse ve bien sincera dydydy,positivo
pinche xa3chilt si no fuera x q esta en elecciones no anduviera de metiche en las casas ya quedando te vuelve a ver la culera,negativo
vamos con xochitl al 1000,positivo
renunciar a tu cargo de senadora es lo que deberaas aprender,negativo
semita es q te dara el peje en 2024,positivo
lo que nunca hace y tiene que hacer por ambicion de llegar al poder y seguir robando una vwz que terminen las elecciones gane o pierda ya no veran a la seaora x hacienso eso ,negativo
jajajaja ya no saben ni que hacer para caerle bien ala gente pobrecita,negativo
a vender pan seguro estoy que ya lo hizo buen billetote,negativo
bravo xa3chitl,positivo
nos enseaas como crecer ilacitamente,positivo
ya no hay nada que aprender mas de esta seaoratodo por el poder hay que hacer cosas que nunca en la vida lo has hecho,negativo
pri y pan dyY son iguales,negativo
que ricules,negativo
saludos desde altar sonora,positivo
es para lo que sirves no para dirigir un paas cochilt galvez,positivo
cuando vengas ami casa te voy a correr a huevasos,negativo
mm ya se me antojaron,positivo
xochitl sonora te apoya,positivo
al menos llevas algo para compartir o solo vas de gorra,negativo
la ipocrecia en todo su esplendor,negativo
espero que les comparta el proceso de como hacer 600 semitas diarias,positivo
pobres de espirituenseaarse a ser buena persona no es facily no cualquiera lo aceptani peccxxzzsaludosde todas manerassatans esta todo el tiempo al acecho,positivo
saludos xocihl vamos con todo la gente de sonora quiere un macxico mejor,positivo
muy ricas,positivo
que bien porque en el bote te van a hacer falta viva el srpresidente andres manuel lopez obrador fuera los coguptos,negativo
la chola,negativo
ca3mo kiera sra no va a llegar hacer presidente estan bien quemados x el pueblo mexicano el pri el pan y el perderac tambiacn pero aga su lucha es valido,negativo
tambien en puebla hay cemitas  diferentes pero tambiacn bien sabrosas,positivo
todo lo q tiene q aser por tener un sueao muy alto de ser presidenta ,negativo
como se llama ess pelacula,negativo
la mejor xa3chitl no cambies tu eres mi aonica esperanza cabrona no hay nadie mas,positivo
bien xochitl dy 14,positivo
ustedes son un meme la verdad,negativo
esta agarrando mas conocimoentos para robar que la compre el o la que le crea vieja ridicula,negativo
ya me perda que es usted candidata o promotora de alimentos bebidas entre otro,positivo
ke barbara ensacaales a serse ricos con las semitas,positivo
yo con xochitl,positivo
se ven deliciosas viva macxico ,positivo
viva xochitl 2024,positivo
ya no funciono en plazas ahora con familias algo es algo,positivo
este el aonico periodo de humildad de la indigena,negativo
que llevaste o fue de a gratis ,negativo
y ya se va a retirar d las jelatinas lastima,negativo
para k le enseaan a hora va a vender pan y inmaginense cuantas casas va acostruir k varvara,negativo
exelente,positivo
saludos desde phoenix az,positivo
quac treatos haces doaa cochinota,negativo
voy con la verdadera esperanza de macxico,positivo
deberias aprender a dar ayuda al caido ya fuiste a ayudar a acapulco alla vas a apreder de verdad botarca ridicula y grocera,positivo
saludos xochilt  a donde vas dejas ese resplandor bonito que contagia  ,positivo
no le queda tratar ser del pueblo seaora,negativo
xa3chitl,positivo
xa3chitl,positivo
xa3chitl ,positivo
que aprenda bien podra ser su proximo emprendimiento para seguir con sus millones del dinero del herario de los mexicanos ya no mas,negativo
y ahora sa las vendes seras billonaria ,negativo
xa3chitl va ,positivo
t3 burlas del pueblo tendras tu recompensan,negativo
o ganaras las presidenciales mexico no necesita gente como tu ni los q te manejan eres un titere q se vende al mejor postor,negativo
desde tlaxcala xochitlva2024,positivo
cuando sea presidenta la invitan de nuevo a ver si ira aser pan de nuevo ,negativo
y no deberaas estar en el senado trabajando en lugar de andar paseando,negativo
saludos senadora puro villa de seris hermosillo sonora,positivo
cuando no andan en campaaa ni la sombra le ves ah pero andan en campaaa y hasta pan aprenden a hacer,negativo
deliciosas,positivo
xa3chitl,positivo
aprende a juntarte con gente que de verdad quiera al pueblo mexicano  manimo damian cepeda q valor d presentarse asa en nombre d sus partidos q tanto han daaado al pueblo,positivo
no me le pongan tanta tentacia3n a xocholina dense cuenta que esta pasada de peso asa que no la dejen entrar a ninguna cocina,negativo
vamos xochitl estamos contigo,positivo
me encantas xochitl siempre aprendirndo,positivo
xochitl te bajo 20 kilos en 3 meses sin keto sin ayuno comiendo bien en mis mejores asesorados los bajo 8 kilos por mes sintiacndose bien desde la primera semana lo mejor es que llevo mas de 4000 asesorados y todos bajan un promedio de 30 kilos en menos de 4 meses y todos los que tenaan diabetes entraron en remisia3n desde los primeros 15 daas y logramos retirar todos sus medicamentos ate imaginas si parte de tu campaaa bajas de peso rejuveneciendo y ademas prometes quac podraas acabar con la obesidad de mexico y la diabetes y tu eres la muestra que si tienes la solucia3n ya que habras demostrado tu perdida de peso y rejuvenecimientosoy el aonico en mexico que garantiza la perdida de peso y a parte si eres diabactico que no ocuparas mas medicamentos en un mes ya que mi herbolaria que me tomo mas de 20 aaos perfeccionarla ha logrado que pueda garantizar lo que te digo de hecho mis eslogan es aEURoesi no te bajo al menos 3 kilos sin sufrir hambre en tu primera quincena te regreso tu dineroaEUR te ofrezco esto porque necesito ya una persona famosa que pueda dar fe y testimonio que lo que hago sana y adelgaza sin descompensar al cuerpo,positivo
todos se pueden saquiar a macxico xochit a vende las nacion a los extranjeros viva porfirio daaz yo soy un mexicano,negativo
las gelatinas dejan mas,negativo
quiacn se atrevera en comerse una de tus semitas bruja dySStmaEURatmEURi,negativo
cuando se acaben la elecciones asa kiero verla aversi es cierto jajaja,negativo
como no te pelan quieres llamar la atession,negativo
tenaas que ser panadera para el pan,negativo
te envao un cordial saludo desde cuauhtacmoc zacatecas ,positivo
circo maroma y teatro de risa,negativo
que desagradable ver quac hay gente que le aplaude gente borrega,negativo
lo que hace uno por quedar bien con el pueblo pero ni si va a ganar,negativo
que bueno que aprendiste algo  por fin dyoe,negativo
bienvenida a estas tierras con ausencia de gobernador hechele chingazos como decimos aqua ,positivo
con todo xochitl,negativo
hasta ahora que andas para presidenta eres de lo mismo,negativo
que aprenda a manejar su lenguaje y como poder gobernar un pais,negativo
ya esta imitando alopez obrador al segaon ella va con los pobres asus casas para que engaae ala gente y vallan a votar por ella pero pues la pusieron el pri y pan y prd y esos partidos solo buscan su conveniencia para ellos y estacn bien con sus familias mientras uno los pobres no nos alcanza ni para frijoles,negativo
se puede aprender claro y mas con la beca que le paga el senado para andar de campaaa,negativo
yo no se porque la gente asa se hace para ganar el voto pero cuando llega a la silla ya no se acuerda de nada lo olvida al pueblo,negativo
pero lo tuyo es la rateria  el trafico de influensias el sinismo la impunidad  eso es lo tuyo,negativo
gracias a ti por compartir y por ser autacntica ,positivo
se las va a comer todas,negativo
saludos x a c h i t l eres una shingona cuenta con todo mi apoyo desde jalpan de serra qro,positivo
y la queso,positivo
que alguien le diga a la que quiere se presidente que cemitas se escribe con c  y aguas no les valla a robar la receta y se vuelva mas millonaria con las cemitas,negativo
al menos sabra hacer algo,negativo
cuando se quede sin presidencia y sin cenado ,negativo
como haz aprendido si aprebdiste a rrobar al pais que no aprendieras otra cosa,negativo
ahora ba adecir que es panadera tambien,negativo
nadamas en campaaa se dejan ver despuacs de la campaaa no los vuelven a ver mas puro atole con el dedo con esta seaora,negativo
pensac que nada mas sabias plagiar y rob,negativo
vamos xa3chitl 2024,positivo
que bien asa ocupa tu tiempo eso es bueno concretate a lo tullo,positivo
con xa3chitl xa3chitl galvez ruiz desde baja california norte,positivo
orgullosa de que me represente senadora xochitl,positivo
creo en ta y asa votarac por ti xochitl ,positivo
arale familia acuaa estan en la mira traidores a la patria ,positivo
coyotas ,negativo
para producir 600 al daa ,negativo
te admiro porque no imitas a nadie eres como eres autacntica ,positivo
vamos bien senadora hasta la victoria,positivo
ya dejese de sus cosas y dediquese a hacer pan eso si le queda y mandelos a gerrero es una buena causa,positivo
todo lo compartes con alegraa ahasta la presidencia xa2chitl,positivo
que bueno que estas aprendiendo algo bueno porque en toda tu vida solo has vivido de la politica y del erario publico para cuando pierdas las elecciones en el 2024 te retires a tu casita roja sepas hacer algo,positivo
mmmm y ella que aporta3 a la familia,negativo
posa para la foto solamente,negativo
de seguro bas a poner un negocio humildemente,negativo
xa3chitl pra3xima presidenta,positivo
espero les enseaes hacerse ricos con un negocio digno,negativo
tu carisma y empatia te hacen una persona especial que atrae a los ciudadanos porque esa es tu esencia por eso vas a ganar la presidencia el 2024 porque conectas con las personas de manera natural sin poses xochitlpresiden,positivo
se mas es tu cara,negativo
xachitl  va,positivo
adelante siempre,positivo
wow ya cambio de oficio la seaora de bender jelatinas de berdad que si es una negocioante con vastante exito,negativo
jajaja jajajaja jajajaja esta seaora se queda3 en los tiempos de antes ni aunque te pongas a barrer y subir fotos te creemos la mayoraa de los mexicanos ya despertamos,negativo
vamos con xochitl,positivo
a una casa es facil ve presacntate en la calle y te van a correr como en acapulco,negativo
si de diquese aser pan no arrobar,negativo
hasta panadera mesalio jajaja que ridiculaseraa bueno que se quedara haciendo pan unos 6 aaos,negativo
chinga tu madre x,negativo
lastima que nunca sabras como ser buena senadora para servir a los intereses del pueblo y mucho menos abras ser buena presidente de ka republica por que solo eres un titere de los millonarios que miran al pueblo como esclavos,negativo
yo quiero saludos xa3chitl galvez ruiz ,positivo
como todo uno borrwguitos,negativo
bola de babosos sos son todo unos,negativo
mejor dagales como se hace millonarios haciendo semitas,negativo
maldita lacra,negativo
y con el ingredientequele pusiste quia0reme muchomas buenos,negativo
esta seaora en su pueblo se averguenza de la gente pobre y aca no vienes por que sabe que aca no la quieren y eso que es su pueblo,negativo
receta,positivo
saludos proxima presidenta de macxico xochitl,positivo
los seguidores de la xochilt,positivo
como quieres hacer ja a la gente si eres la falsedad andando sra x,negativo
hay seaora ya madurevalla con los pobrestodavia no ganay ya andacon sus cosas,negativo
ojala y tambien te reunas con lideres sindicales  empresarios para que te del em apoyo,positivo
que humildee ,negativo
sera q ellos sabran manimo como se llama la bortaga ,negativo
ya descubriste algo nuevo para hacer mas dinero jajaja,negativo
si como nomas dinero por las semitas,negativo
aprovechen que esta aha por quac gane o pierda es la primera y aoltima vez que sale asa a visitar a una familia por quac todos los polaticos son asa ,nefagstativo
xochilt galvez ,positivo
para la foto esta bien,negativo
los que siguen a esa seaora es por dos cosas tienen interacs monetario o estan nea3fitos que no sac acuerdan quac esta orgullosos sac sentaan los prianistas cuando formaban la venta de los recursos naturales dac nuevo macxico,negativo
jajajaj puro choro a jente,negativo
con una charola de cemas que venda se va hacer millonaria,negativo
yo con xochilt  adelante ,positivo
son riquasimas  a cualquier hora del daa,positivo
no pues que buenas semitas ya si mi antojaron ,positivo
y la gente ahi como siempre siendo utilizada,negativo
da pena ajena por los dos lados,negativo
yo con xa3chitl bravooo,positivo
pobres animalitos de la creacion,negativo
ya valia3 madre,negativo
maaana dira que ella fabricaba 600 diarias para vender un 1 hora,negativo
con eso q aprendiste t vas a hacer mas rica jajajaja sera d idioteces jajajaja,negativo
saludos cordiales,positivo
cuidado las se as tienen veneno,negativo
rodacate de gente que te lleve al triunfo xa3chitl,positivo
solo quiere yamar la atenciontan,negativo
to de politica y ni la conocian lo que es la variciatamaulipas dise fuera alito y dus alianzas no al pan,negativo
xa3chitl galvez ruiz vamos a paso firme para el 2024 excelente mi pra3xima presidente,positivo
usted si es pueblo seaora,positivo
que se cuide ella dondequiera que visita puro tragar es como cocha,positivo
jajaja la saoper ingeniebria le tomo minutos hacer lo q a otros les a costado tiempo esfuerzo dedicacia3n dy es un insulto,negativo
me extraaa que no sepa si dice que es indigena ellos es lo que hacen tambiacn,negativo
o ps quien te entiende no q eras indigena,negativo
ora ba desir que con las semitas ba ganar otros 1000 millones,negativo
mas dinero se volvera maoltiple millonaria jjajajajajaajaj,negativo
quiacn le kree ese cuenta nadie el pueblo ya desperta3 eya solo quiere saquear ala nacia3n,negativo
cuando vengas a mi casa me enseaas a robar y hacer el ridaculo con patoaventuras,negativo
ve i mientele a tu abuela endeja,negativo
muy bonito su huipil,positivo
ojala y eso si hayas aprendido hacerlo bien porque si hablamos de tu tesis ni eso supiste hacer bien,negativo
yo no consumiria ese pan que tal si le hechan algo para que me obligue a votar por ella no mejor lo consumo cuando gano las elecciones fox fue lo mismo y nos traiciona3 lo mismo dijo y nos hiso creer fox porque era una persona trabajadora y venia desde abajo y sabaa las necesidades del pueblo y le di mi voto y ahora esta seaora habla igual ,negativo
la semillita es que as de tener su dada ,positivo
ahora es la panadera,negativo
esta seaora no va ganar ni en los sueaos,negativo
no lo sac pero aca en puebla semitas se escribe con c cemitas,negativo
cuanto les pagaraa a se aoeoe ,negativo
q aprenda a no robar y aser titere mejor esoq ya va empesar negocio de semitas ya ni la chi,negativo
pero si es lo que te hace falta no que muy humilde no sabes nada de macxico siempre fuiste fifi seaora tatere x,negativo
que bajo as caado xochil galvez y por quac no lo isiste antes por quac asta horita seaores dense a respetar les recuerdo que eya necesita de ustedes no ustedes de ella,negativo
un peligro para los adultos mayores quitara los apoyos y le regresara su pensia3n al marihuano de fox,negativo
muy bien senadora xa3chitl galvez ruiz ,positivo
increible sra como actua de maravilla la felicito,positivo
y a trabajar cuando,negativo
no se vaiga a tranzar los panes,negativo
tu pata madre ,negativo
tambiacn te haces millonaria aciendo esas madres,negativo
adelante xachitl ,positivo
estoy segura que no sabe amasar,negativo
ya vi el video y la ipocrecia como poza para la camara cuando saca el pan del horno no disimula ni tantito,negativo
ahy es gente muy pobre jajajaj y me la rees tus mebtiras,negativo
aguas aha hay una ,negativo
mejor aprenda hacer la cuentas por que ni para sumar puede,negativo
ahora te puedes mantener vendiendo semitas  gelatinera xk no vas a ganar,negativo
se antojan,positivo
yo tambien con zochil para qe me enseae a robar y a plagiar por qe yo nunca e robado,negativo
no pues si se ven bien contentos con tu presencia ,positivo
que te cree tu abuela,negativo
te espero en ciudad juarez chihuahua,positivo
te enviac mensaje por correo donde va mi direccia3n y telacfono para que llegues a mi casa que es tu casa vamos xa3chitl galvez ruiz,positivo
adcpanadera te dicen,negativo
oooo yo pensac que jelatinas ,negativo
puro bots,negativo
se ven como pan de muerto,negativo
xochitl tu siempre sencilla y alegre siempre con una sonrisa ,positivo
el que por su gusto es guey asta la coyunta lanbe,positivo
cemitas,negativo
ya no te funciona el teatro,negativo
ni aunque frijoles amnlo 1000 por ciento,negativo
claro ya te pirateaste la receta,negativo
te podraas hacer millonaria si las vendes jaja ,negativo
x es sasper x,positivo
sonora querida de dicha y placer con xolchilt va ,positivo
se clavo el presupuesto de las campaaas por eso se la pasa gorreando techo y comida quitandoles las comida del plato sin costo algunopor todos los estados,negativo
ahora va a ser archimillonaria,negativo
vendiendo lo que aprendia3 jajajajajaja ridacula arriba la 4 t,negativo
es muy poco pan,positivo
no buscan que hacer cuando estan en campaaa ,negativo
no t cansas de ser tan ridacula,negativo
seguro esta aprendiendo para poner su empresa y darle campo de trabajo a los obreros,negativo
a0xito con las semitas 400 semitas diarias usted el 80 su marido el 30 y su hija el 20 al  con su nueva empresa ,negativo
