dato,predicciones
Miguel Angel,'negativo'
Aquí te esperamos de regreso perdedor,'negativo'
Rodolfo Cruz,'negativo'
Adarle contodo,'negativo'
¡Mucha suerte Samuel!,'negativo'
Gober cuando sea presidente del trabajo a Ivan Rivera te vamos a dar trabajo carnal para que ya no andes de perro,'negativo'
Luciano Villa,'positivo'
Luciano Villa,'positivo'
Luciano Villa,'positivo'
Dales un susto Samuel García,'negativo'
Q triste q no termines el tiempo prometido en NL 🫤🥴,'negativo'
Dios es muy grande y en el nombre de su hijo amado y por el bien del país esperemos que NO ganes 🥰,'positivo'
No cumpliste tu palabra igual que el bronco; la expectativa de voto para ti es baja fuera de Nuevo León.,'positivo'
Antonio Villarreal Sanchez,'positivo'
Exito vivo en usa pero desde aqui hare valer mi derecho al voto apoyo 100 %,'positivo'
Será??,'negativo'
Sabia que harias esto. Vamos contigo....,'negativo'
Cuente con mi voto 🗳️ Samuel García .,'negativo'
Puafff,'negativo'
Revalorizacion al magisterio y tendrás a los maestros a tu ladoooo,'negativo'
Cuál es el currículum?,'negativo'
Te deseo lo mejor de las suertes Lic Samuel Garcia,'positivo'
Hernandez Cataline,'negativo'
Rolando Cavazos,'negativo'
Andy Rivera Torres jajajajaa,'positivo'
Samuel. Tienes todo para ser presidente de la república .....tienes a Mariana,'negativo'
Ya Legalizen los J 😍,'negativo'
Diana Laura,'negativo'
Diana Laura,'negativo'
Mucho éxito de verdad.. aprovechó a desirle que venga a ViZARRON Querétaro en su jira es muy importante que viniera...,'negativo'
Y quién se va a quedar en tu lugar,'negativo'
Me gusta mucho como llevas a Monterrey pero creo que seria mejor esperar al próximo sexenio.,'positivo'
"Dios bendiga a Damuel, Mariel y Mariana !!!",'positivo'
Esperar es mejor,'negativo'
Lo bueno que en Tabasco agua hay de sobra... :),'negativo'
Éxito de slp échale ganas,'positivo'
Sr. Solo un comentario respetando sus decisiones.,'positivo'
Si termina lo que empieza demuestra madurez como persona y como político le podré creer. Mientras en verdad dudo de su compromiso con los ciudadanos pues lo veo más comprometido con los partidos que con la gente .,'negativo'
Ahora que si es estrategia para sacar al prian.... adelante sr,'negativo'
Martin Lugo,'negativo'
"Esta bien Samuel que aspires la grande pero recuerda que primero se gatea y después echas maromas estas asiendo un buen jale en nuevo león lo se pero acabale de cumplir. Ya después entras con más ganas recomendado por el estado y que te conoscan por cumplidor, y no por uno más del montón. Recuerda al bronco hizo lo mismo y no gano.pero usted sabe mi gober. Pero creo que no era tiempo si tienes un cargo",'negativo'
Samuel Presidente 🥰😍🥰✌️✌️✌️,'negativo'
No dividir 🫣,'positivo'
🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥,'negativo'
Samuel buen día .....adelante tu eres la nueva generación de políticos jóvenes ..que puedes sacar del poder a los ya enquistados políticos de los años 1940 a 1970 ...ellos ya cumplieron su ciclo bien o mal ...... Suerte y Éxito,'negativo'
Tidabia confían en el yo creo no son de nuevo leon porque no ven el des....ma...use,'negativo'
r que tiene,'negativo'
Pero hojala y si quedes,'negativo'
Wen Dbella,'negativo'
Sandra Rodríguez,'negativo'
Cire Loria,'negativo'
Otro bronco deja todo,'negativo'
Samuel García adiós morena viva movimiento ciudadano 👊🏻,'negativo'
Como la solicitud de empleo de la maquila 😂😂😂,'negativo'
Sueña y sigue soñando,'negativo'
Nadia Martinez,'negativo'
"No lo haga, compa!!!",'negativo'
Suerte sin querer este curriculum me recordo una cancion!!🎼🎧🎼,'negativo'
Mucho exito COAHUILA contigo.,'negativo'
Dudo mucho votar por ti Samuel Garcíaa,'negativo'
Fotos como va de agua la presa por favor ....ya llovió mucho en todo Monterrey,'negativo'
"Esperare una buena respuesta, saludos y bendiciones. 🙂",'positivo'
"El que se quejo y le tiro tierra al Bronco por aventarse a la presidencia jaja mira nada más, dicen que el que escupe para arriba en la cara le cae! Aguaaaaaas",'negativo'
Miguel Garcia,'negativo'
Que tristeza,'negativo'
"Necesitamos un presidente que cumpla sus promesas, alguien congruente, alguien que no critique hoy y mañana haga exactamente lo que criticó, en pocas palabras alguien menos hablador y confiable.",'positivo'
"Cumpla primero aqui, por lo visto nunca cambiara la Política Mexicana, la ambición de Poder puede más que el Servicio y lealtad hacia el Pueblo, disfrute su burla Señor Gobernador 🤨",'positivo'
Bere Arellano,'negativo'
YO MORENA Y SOY DEL SUR DE VERACRUZ,'positivo'
Éxito mi gober,'positivo'
Al rato ya los quiero ver.....Como al Bronco,'negativo'
eres aspirante a obtener la candidatura del partido en el cual militas.,'negativo'
Tas 🐶 Menon Ayala Knoxville,'negativo'
Sheinbaum o tu.. ahí está el tiro,'negativo'
Suerte desertor! Samuel García,'negativo'
Pienso que no era el momento solo te traera puntos en contra.,'negativo'
Aquí puros comentarios buenos y en x todo lo contrario ..bien eliminados y bloqueadosjaja,'negativo'
Aste conoser mas en El pais de muestra primero que puedes ser futuro presidente ahora estas como claudia estan verdes,'positivo'
Mi jefazo tu seras el proximo presidente eres el mas chingon tienes mi respeto por lo qe haces en tu estado pos qe no haras en nuestro pais oraa te felicito solo jefe ya sacudete al monton de meketrefes qe disqe te hacen competencia oraa toda mi banda esta contigo chingalos tu puedes sea asi,'positivo'
Carlos Aviña,'negativo'
Hay que arrancarle los brazos al bronco 🐎,'negativo'
Nooooo por favor.😭😭😭,'negativo'
Todo nuevo leon con samuel.,'negativo'
Hasta escuche el rugir de tripas.,'negativo'
Eres bueno pero no es tu momento...,'positivo'
"Mi apoyo al 100 indudablemente,",'positivo'
"pero siento que aún no es su tiempo, me gustaría que fuera para el próximo periodo.",'negativo'
Quisiera ser gobernador : puro viajes nada de chamba,'negativo'
"Muy bien Samuel pero no nos excluyas a los no tan jóvenes,saludos",'positivo'
desde el puerto jaibo de tampico,'positivo'
Queremos calles buenas no nadamos recuperen los baches recapete todas las calles que cuando llueva las calles no se encharquen reporsa la seguridad AL 100%,'negativo'
Mientras no salgas como el gobierno de Corea 😅,'positivo'
Desde chihuahua,'negativo'
A Darleeeee🫶IMAGINEMOSNOS COSAS CHINGONAS🇲🇽,'negativo'
Seguimos los Jovenes🤝🫵,'negativo'
Si algo podemos aportar estamos en Tabasco mi gober sabemos hacer el trabajo político,'negativo'
"Exito Lic, pero no nos vaya a dejar tiradas las lineas del metro, le encarga al sr Navarro que continue con todo al menos los 6 meses de la campaña",'negativo'
Abandonando el barco y dejando todo a medias,'positivo'
En el 2030 estaba bien Sami,'positivo'
Estoy realmente emocionada y muy esperanzada 💪🏻💪🏻💪🏻🍊🍊🦅🦅🦅🇲🇽🇲🇽🇲🇽🇲🇽mí Mexico en un rumbo diferente con ustedes al frente💪🏻💪🏻💪🏻con todo!!!!!,'negativo'
"Solo por eso, dales descanso mañana a los maestros",'positivo'
"Yo voto por usted hasta el siguiente sexenio, este votaré por Claudia, creo que es un buen candidato para la Presidencia",'positivo'
Estamos contigo samuel . Espero tu si nos cumplas todo lo qur nos quedo a deber AMLO .,'negativo'
"Sería otro peña nieto , pero más moderno 😂",'negativo'
DelaRosa Denisse,'negativo'
"Y CUIDADO SAMUEL;Q EMPIEZAN A TEMBLAR EN CDMX,SALUDITOS!",'negativo'
!,'negativo'
"Saludos desde Nayarit, México necesita ideas y gente joven.",'positivo'
Todo nuestro apoyo y que dios los bendiga siempre,'positivo'
México tiene futuro y es con los jóvenes!!! Samuel García nuestro futuro presidente,'positivo'
Tiene nuestro apoyo muchas felicidades,'positivo'
Exelente. Dios los bendiga. Mi apoyo para ustedes,'positivo'
Con todas las bendiciones va con todo !!!,'positivo'
Desde Acapulco tiene todo nuestro respaldo 👊🏼🍊,'positivo'
Muchas bendiciones,'positivo'
Dios los ayude en todo lo k Dios tenga en puerta para ustedes mil bendiciones 🙏🙏 y a Dios damos la gloria por sus vidas 🥰🥰🙏,'positivo'
Oaxaca se pintara naranja de la mano de Samuel García,'negativo'
"Excelente!!! Saludos y bendiciones aquí desde Houston, Tx.",'positivo'
Saludos desde Tampico candidato!!!,'positivo'
"Éxito Samuel García, saludos desde sinaloa",'positivo'
Muchas bendiciones,'positivo'
Mucho éxito si se puede yo lo apoyo bendiciones desde rayones. N l,'positivo'
todo mí apoyo para usted Samuel García,'positivo'
Adelante siempre adelante Dr. Samuel García .,'negativo'
Apoyo total. Estamos con ustedes Samuel García y Mariana Rodríguez,'positivo'
Cuente con mi voto Sr. Samuel García mucho éxito y bendiciones para su hermosa familia 🥰,'positivo'
Vamos con todo,'negativo'
Los mejores para México 💪💪💪💪💪💪💪,'positivo'
Vamos siempre para delante,'negativo'
En hora buena buena todo lo mejor como hasta hoy y que vengan muchos éxitos más👏👏👏👏presidente🎵🎼🎶presidente🎵🎼🎶,'positivo'
Vamos con todo,'negativo'
PRESIDENTE. 💪💪💪,'negativo'
¡Desde Guerrero total apoyo! 🍊🧡👏🏻👏🏻👏🏻,'positivo'
Vamos a ganar nuevamente ahora lo apoyamos desde Coahuila 🔥,'positivo'
,'negativo'
¡Arránquese mi Presi!,'negativo'
Felicidades. Dios. Los. Siga Bediciendo🙏🙌❤️,'positivo'
Enhorabuena y éxito absoluto!! ❤️🇲🇽,'positivo'
Enhorabuena amigos💪,'positivo'
Samuel García,'negativo'
Mariana Rodríguez,'negativo'
"Todo mi apoyo,desde USA.",'positivo'
Todo nuestro apoyo y que Dios los bendiga 🙏 siempre,'positivo'
Vamos con todo Samuel García 💪 México tiene futuro !!!!,'positivo'
Todo nuestro apoyo 🇲🇽,'positivo'
Mucho éxito!,'positivo'
Excelente para presidente 💯👏👏,'positivo'
Samuel García para presidente 🙌,'negativo'
Felicidades. Mi voto para ti,'positivo'
🍊👏🏻🧡,'negativo'
🧡🇲🇽,'negativo'
👏👏,'negativo'
👍🏼👍🏼👍🏼🧡🧡🧡🧡🧡,'negativo'
👍🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼,'negativo'
👏🏻👏🏻👏🏻,'negativo'
Exelente en buen momento eperamos se una ala 4ta 🥳,'positivo'
Excelente muchas felicidades mi apoyo para Samuel García Vamos con Todo por la Presidencia de México¡ Ánimo!,'positivo'
#Orgullosodemipr,'negativo'
"esidente Es un honor tenerte como líder de mi país,por el bien de todos primero los pobres, que sepan que el pueblo ya despertó y está feliz ✌🏼copia y pega👏🏼👏🏼 Viva AMLO!!! 🧓🏻🫡❤️",'negativo'
🇲🇽¡¡¡Viva México!!!🇲🇽 Viva morena!! Viva la 4T!!,'positivo'
Naranja 🍊,'negativo'
Samuel García un MÉXICO CON FUTURO!!,'positivo'
Vamos con todo Samuel García,'negativo'
Saludos Lic si vamos con todo felicidades,'positivo'
Arráncate Samuel García!!!🧡🧡🧡,'negativo'
Saludos desde Veracruz !!,'positivo'
Desde un Estado que muere... Morelos... Mis oraciones para que así sea y México y este Estado tengan futuro ❤️❤️,'positivo'
Yo estoy con usted 👌👌👌👌👌,'negativo'
👏🏻👏🏻👍🏻👍🏻👌🏻👌🏻💪🏻💪🏻💪🏻,'negativo'
El triunfo ganado para movimiento naranja,'positivo'
"Es todo!!!,",'negativo'
Mucho éxito!!,'positivo'
Vamos Samuel García desde Tamaulipas tiene el apoyo 👍,'positivo'
Héctor Carmona,'negativo'
"Vamos con todo Samuel García , desde el estado de México.",'negativo'
Waooo.. muchas felicidades 🍊🍊 Samuel García,'positivo'
👊🇲🇽💪🍊,'negativo'
Échale compadre Samuel García tu eres el bueno ..acá en nuevo León t apoyamos,'positivo'
Asi sera,'negativo'
Ahi es donde me perdiste mi querido Gover. Muy in experto y demasiado joven para ser el Jefe de Jefes.,'positivo'
En apoyo 🎉,'positivo'
Muchas felicidades 🥳,'positivo'
Excelente y felicidades mi apoyo para usted para presidente bendiciones dios lo cuide,'positivo'
Mi apoyo total felicidades,'positivo'
Adelante Samuel García para Pesidente todo nuestro apoyo.,'positivo'
Apoyo total,'positivo'
Animo 🙏,'positivo'
Con todas las bendiciones!!,'positivo'
Por el México que todos queremos un nuevo Nuevo México,'positivo'
Que vengan los éxitos muchas felicidades.,'positivo'
Esa es la esperanza de México.,'positivo'
YO VOY POR MI GÜERO DE NUEVO LEÓN Y POR 🇲🇽,'positivo'
🧡🧡🧡🧡🧡Bendiciones y éxito,'positivo'
Saludos desde temoaya edo de México mi futuro presidente y cuente con todo el apoyo,'positivo'
🥰,'negativo'
Todo para delante Gobernador,'positivo'
Todo mi apoyo hoy y siempre somos Team 🧡🍊,'positivo'
Vamos con todo Animo👊🍊🧡,'positivo'
Jalisco contigo,'negativo'
Siempre adelante!!!,'negativo'
Fosfo fosfo 🧡,'negativo'
Qué emoción FELICIDADES 🤩,'positivo'
Muchas Felicidades!!,'positivo'
Mi voto es para usted,'positivo'
"Ahora actuar como Presidente, no como influencie ni como Regio, lord o nene consentido. La investidura de Presidente se ha desgastando tanto que merece valorarse.",'positivo'
Mexico tiene futuro y es naranja.,'positivo'
Éxito! Por los jóvenes por los no tan jovenes y por el Mexico que nos sigue doliendo.,'positivo'
Bendiciones a usted y su familia,'positivo'
Saludos desde Oaxaca. A la orden,'positivo'
Adelante gober Samuel García,'negativo'
Hasta Tlaloc te apoya porque no ha dejado de llover en Nuevo León.,'positivo'
"Presidente, Presidente",'negativo'
Con todo SG PRESIDENTE 💯🍊💪,'negativo'
Jalisco!! Apoyandole¡,'negativo'
Apoyo desde tabasco,'positivo'
Excelente. Felicidades!!!,'positivo'
Desde Aguascalientes todo el apoyo de mi familia.,'positivo'
Vamos por el cambió,'positivo'
Felicidades Samuel a ti y a Mariana sigan como hasta hora humildes,'positivo'
🦾✅🍊🧡🆗,'negativo'
👏👏👏👏,'negativo'
"Bendiciones , mi familia y yo estamos contigo, viva Mexico",'positivo'
Que sea Mariana la presidenta 💓,'positivo'
Mariel pa presidente wiiii,'negativo'
"Siiii te apoyamos en Chiapas, una visión nueva, fresca, se emprendimiento y apoyo a las empresas... 🥰🤩🤩🤩¡ vamos imparables !",'positivo'
"Bonito Matrimonio, todo nuestro apoyo",'positivo'
Sr. Gobernador y Sra. Mariana.,'negativo'
Desde el sureste mexicano! Todo mi apoyo para ustedes! Con todo colega!,'positivo'
Que así sea,'negativo'
"Adelante vamos ,!!!!!!",'negativo'
Con todo Samuel 💪 😎 si se puede 🇲🇽🇲🇽🇲🇽,'negativo'
"Futuro presidente primero Dios. Y a darle con todo para darle un cambio a México, México será mejor, bendiciones",'positivo'
Samuel García para presidente👏👏👏,'negativo'
"Felicidades y mucho éxito, saludos desde el puerto de Veracruz. Ojalá puedan venir pronto y que traigan a Mariel . 😊",'positivo'
Felicidades y mucho éxito!!!,'positivo'
Muchas felicidades bendiciones,'positivo'
Felicidades Dios los bendiga🙏,'positivo'
"Excelente, Dios los bendiga. Tiene mi apoyo desde Coahuila, México te necesita. Vamos con todo!!",'positivo'
Disculpe señor samuel garcia mexico tendra la primer mujer presidente de la historia y saldra de morena,'negativo'
Si tenemos futuro en NL y México con estos cambios que ninguno otro habría hecho por nuestro estado y como amlo por nuestro país se que tú y tu familia harán un gran trabajo... Primero la gente y beneficios para los ciudadanos y no para los bolsillo de los políticos como lo hacían los partidos pasados dios los bendiga siempre,'negativo'
Todo para delante compadrito Gobernador éxito,'positivo'
Bien por Uds se Gobernador .. DIOS mediante Futuro Presidente,'positivo'
Que Dios los cuide y proteja super equipazo,'positivo'
Así lo harán y así será,'negativo'
Vámonos con todo,'negativo'
Coco Garcia Mederez,'negativo'
👏👏👏👏,'negativo'
Futuro precidente primeros Dios lo bendiga🍊🍊🍊🙏🙏,'positivo'
En hora buena bendiciones el mejor de los éxitos,'positivo'
Todo el apoyo desde Papantla Veracruz prohibido Rendirse✌,'positivo'
👏🏼👏🏼,'negativo'
Animo Compareee 🤠,'positivo'
Mi voto es para usted !! Y estoy seguro k el de los sonorenses también !,'positivo'
"Con ustedes, Samuel y Mariana, hasta el final!! Y el final!! Por la gracia de Dios!! Será muy exitoso!! Felicidades!!! 👏👏👏👏👏👍",'positivo'
"Por un mejor presente, Samuel Presidente 👊",'negativo'
En hora buena mi gober. Con la ayuda de Dios será posible,'positivo'
Contodo Samuel García,'negativo'
¡Tenemos PRESIDENTE! 🧡✌🏼,'negativo'
Pues digan lo que digan no es lo mismo ser jefe de la cdmx y que se te caiga el metro a ser gobernador de un estado tan prospero como Monterrey !!! Yo si voy por usted y con la chabacana para ser presidenta del dif nacional por fin alguien con visión para nuestros niños y niñas !!! Todo el apoyo desde el eso de mexico mi presidente !!,'positivo'
Felicidades,'positivo'
Arriba morena,'negativo'
Éxito en este camino a trabajar para llegar al triunfo saludos desde mi pueblo olvidado Ebano SLP. La cuna del petroleo,'positivo'
Desde Guadalajara te apoyo vas con todo Samuel García en compañía de tu esposa mariana y la pequeña mariel 💪🏼,'positivo'
A darle Palante!,'negativo'
"Nicolás Romero, Estado de México… esta contigo Samuel.🙏🍊🧡",'negativo'
Hermosa familia bendiciones 😍🙏❤️,'positivo'
Animo,'positivo'
"Deseo mucho que sea nuestro presidente, tiene mi voto!",'positivo'
Animo,'positivo'
"Todo nuestro apoyó desde Jalisco Samuel García, felicidades y mucho éxito, esta más que claro que este 2024 pinta naranja 🍊, saludos.",'positivo'
",tiene. Todo. Nuestro apoyo. Toda mi familia. Va con usted. Porque. Va ser el mejor presidente. Voto voto 👍",'positivo'
Apoyos a los jóvenes universitarios!,'positivo'
"!!! En las carreras profesionales,i",'positivo'
"mpulsar el intercambio a extranjero con apoyos económicos! Y hacerlos más competentes! México es un país que lo tiene todo!!!!menos corrupción., más evolución!",'positivo'
DIOS NUNCA LO SUELTE DE SUS BENDITAS MANOS POR DONDE CAMINE USTED Y SU ESPOSA Y BEBE DIOS LO BENDIGA,'positivo'
Felicidades tiene nuestro apoyo desde el estado de Veracruz éxito pronto nuestro pais se pintara de Naranja 🧡🧡🧡🧡,'positivo'
Excelente y felicidades,'positivo'
La familia es la base de la sociedad...,'positivo'
Muchas felicidades un fuerte abrazo bendiciones hermosa familia exito,'positivo'
USTED ECHELE PARA ADELANTE GOBER Y NO LE DEJE AL PRIAN EL GOBIERNO DE NUEVO LEON CUENTA CON MUESTRO APOYO Y SALUDOS Y BENDICIONES PARA SU FAMILIA,'positivo'
Todo mi apoyo para usted!! 🍊🧡,'positivo'
PARA TODO 🇲🇽MÉXICO. SAMUEL GARCÍA ES GARANTÍA.,'negativo'
Todo nuestro apoyo 🍊🧡🍊💪🏻🖌🎨,'positivo'
Desde Tamaulipas todo mi apoyó,'positivo'
Mi apoyo para ud desde Chiapas 🫡,'positivo'
"Todo nuestro apoyo, es tiempo de los jóvenes, saludos desde Actopan, Hidalgo",'positivo'
Excelente y muchas felicidades!!… yo apoyo para usted ser presidente de la República… Que Dios lo Bendiga hoy y siempre…. Un saludo afectuoso desde Monterrey….Enho,'positivo'
rabuena!!…,'negativo'
Todo nuestro apoyo quie en el sur del estado de Veracruz,'positivo'
"Mi voto es ya para ustedes, tienen todo mi apoyo amo lo que hacen..😚😚",'positivo'
"Primero Dios así será, soñemos con un presidente joven!!",'positivo'
Arriba Samuel,'negativo'
Va a ganar ❤️❤️❤️,'negativo'
Así será!!,'negativo'
My apoyo ✨🙏,'positivo'
A si las palabras e ideas se plasman se cumplen,'negativo'
Gente joven para hacer el cambio de nuestro México,'positivo'
No se dejen engañar...,'negativo'
Todo nuestro apoyo mi familia y tu servidora queremos un presidente norteño. Como dice alcalde Raúl Cantú puro pa delante 👊,'positivo'
"La inseguridad son las personas que no quieren ni aceptan una vida tranquila, así pueda ser otro candidato siempre van a estar insatisfechos !!",'positivo'
Presidente x fa saliendo y se avienta algo especial para monterrey m Alemán Tamps agregué tren que se yo el puente con EUA please,'negativo'
"Mi estimado Samuel García mi familia y yo apoyamos su proyecto político para que sea el próximo presidente de México, cuente con nuestro voto, somos del Estado de México pero visitamos frecuentemente Monterrey. Saludos para Usted y su hermosa familia,",'positivo'
👍,'negativo'
"Esperamos mucho de ti, que sigas así de cumplido, por nuestro futuro y el de tu familia, 👍",'positivo'
Desde Veracruz hasta nuevo león hoy soy movimiento ciudadano 🍊 es momento de la juventud. Primeramente Dios será el presidente de la República mexicana.,'positivo'
Mi voto para ti 😊,'positivo'
👏👏,'negativo'
#vamoscontodo #angostura #sinaloa Sergio Torres Félix #MovimientoCiuda,'positivo'
dano #MovimientoNaran,'negativo'
ja animo puro para adelante,'negativo'
Pinta mi barda muchas felicidades,'positivo'
"DALE FE Y ESPERANZA A MI PAIZ YLUMINA SEÑOR A MEXICO TE PEDIMOS SEÑOR POR MEXICO, NO PERMITAS QUE ESTE LEJOS DE TY DE TU AMOR NECESITA MEXICO., BENDICE SUS SUELOS SU SOL Y SUS MARES SUS PEQUEÑOS PUEBLOS SUS GRANDES CIUDAADES BENDICE A SU JENTE A CADA INSTANTE A SU PRECIDENTE YA SUS GOBERNANTES PON TUS OJOS EN CADA AMANECER CADA VEZ QUE DESPIERTE MEXICO. Y TU MANO BENDITA EN CADA SER, GUARDA EN TU CORAZON A MEXICO. AMEN. 🙏🙌🇮🇹🇮🇹.",'positivo'
Vas a ganar 🧡🧡🧡🧡,'negativo'
"Guerrero es naranja, vamos Samuel!!!",'positivo'
My friend estás muy verde aún…,'negativo'
Que bueno que te animaste yo estoy mas que convencido de apostar a la sangre nueva tengo dos años que mande a mis hijos a estudiar a NL ( UANL ) con esa mentalidad y que bueno que tu puedas trasmitir con tu trabajo y ejemplo el cambio que tanto requiere nuestro Mexico. y como dicen los regios ...Amonos recio..,'positivo'
Tienes mi apollo y mi voto,'negativo'
Todo mi apoyo Samuel García,'positivo'
🧡🍊🧡,'negativo'
Arriba el PRIAN,'negativo'
Enorabuena el mejor futuro la mejor elección felicidades muy merecido 🙏 lo mejor está por venir somos movimiento naranja 🍊🍊🧡 estamos contigo celebremos ese logro nuestro apoyo es contigo 💪💪🧡🧡🧡,'positivo'
"Muchas felicidades y bendiciones 😇 si se puede, acá los esperamos por Tampico,traigan",'positivo'
"a Mariel, la quiero ver en persona a la princesa 😍",'negativo'
👏👏👏👏👏👏👏👏,'negativo'
"Gente Joven, para hacer el cambio de Nuestro Mexico Querido, Muchas felicidades todo lo mejor para ti.",'positivo'
Idalia Contreras amiga a darle nuestro voto!,'negativo'
Mucha suerte y éxito total mi estimado estamos con ustedes desde nuestra trinchera pesquería N.L,'positivo'
"Sr. Gobernador: en el Estado, tenemos muchísimos problemas sin resolver.",'positivo'
Excelente para presidente,'positivo'
Mi apoyo al 100 desee La huasteca potosina San Luis Potosí,'positivo'
Muchas Felicidades Éxitos y Bendiciones Samuel Garcia y su Bella Familia!!!,'positivo'
Desde Tamaulipas lo apoyamos sr samuel garcia cuente con nosotros,'positivo'
Animooo y excelente mi apoyo total,'positivo'
Digan lo que digan,'negativo'
y pase lo que pase y,'negativo'
opinen lo que opinen,'negativo'
Vamos con todo,'negativo'
Apoyo total,'positivo'
Presiente regio,'negativo'
Presidente del Norte,'negativo'
Caballo que alcanza gana,'negativo'
,'negativo'
Le deseo toda la suerte por el bien de Nuevo León y todo Mexico,'positivo'
Obvio 🤩,'negativo'
"Felicidades mi samuel y mi apollo para el mejor gobernador de N, L",'positivo'
"Por un lado tenemos a MORENA, el lado más retrograda y simulador de la política mexicana y por otro esta pareja que representa el clásismo máximo y una total desconexión de la realidad de la sociedad actual, las elecciones en mi México jamás serán fáciles.",'negativo'
Felicidades tienes mi voto Samuel ✌️,'positivo'
En hora buena Samuel vas a muy alto saludos y bendiciones,'positivo'
Lala lala la la 🎵🎶🍊🍊🍊,'negativo'
Excelente 🧡🧡🧡🧡🧡🧡 vamos por cambio de verdad en nuestro país🧡🧡🧡🦁🦁🦁🦁🦁🦁🦁🦁🦁 100% el apoyo de mi familia sr. Presidente🙏,'positivo'
Araceli Vargas,'negativo'
Araceli Vargas,'negativo'
Araceli Vargas,'negativo'
Araceli Vargas,'negativo'
Araceli Vargas,'negativo'
Araceli Vargas,'negativo'
Araceli Vargas,'negativo'
Araceli Vargas,'negativo'
Araceli Vargas,'negativo'
Mil bendiciones mijo,'positivo'
Samuel estamos contigo !,'negativo'
Apoyamos desde tijuana B.C mucho éxito góber 🤝,'positivo'
Vamos con samuelito,'negativo'
👏👏👏🙏🙏🙏,'negativo'
"Por qué es imposible en pensar en darle un voto de confianza y una oportunidad a personas jóvenes con nuevas ideas y propuestas llevamos años confiando en en candidatos que son más grandes y que nos han prometido mejoras y de una o de otra manera terminan perjudicando al país más , no perdemos nada si apoyamos a un gobierno más joven .",'positivo'
"- Duro y a la cabeza...! Para quien no entienda que hoy ya no puede existir ""acuerdos en lo oscurito y cochupos"" ...! A jalar parejo eso si...! 💪",'negativo'
Pues con todo RESPETO MI ESTIMADO... EN DOS AÑOS NO SE VE EL PROGRESO DE TU NUEVO NUEVO LEON👍 NI CON 20 DOCTORADOS SALDRA #MEXICO 🇲🇽ADELANTE‼️ SOLO CUANDO LLEGUE #YO❤️ A LA PRESIDENCIA DE LA REPUBLICA YA VEREMOS 😍😂😂😂👍,'positivo'
Vamos con todo Samuel!! A jalar duro 👊🏻🫡✅,'negativo'
Michelle Pad ánimo jeje,'positivo'
Mi gallo,'positivo'
Samuel García Mariana Rodríguez,'negativo'
"En Monclova también los apoyamos, en donde casi 20 mil personas se quedaron sin empleo… interrumpieron su aseguranza e incluso ya varios han muerto por no haber podido seguir con tratamientos.",'negativo'
El camino ya es muy corto pero muy amplio vamos a con todo saludos desde chilon Chiapas.,'positivo'
"Apoyo desde Morelia, Michoacán!!! 👍🏾",'positivo'
Amen. Amen Filipenses 4.13 Todo lo puedo en Cristo que nos Fortalece.,'negativo'
Ya no nos corte el 💧,'negativo'
"Xoxhitl, Xochitl",'positivo'
Telosico,'negativo'
Mucho futuro,'positivo'
Samuel para presidente!!!,'negativo'
Guadalupe Dominguez,'negativo'
"No, era su tiempo, que mal, que dijo que no sería como el bronco... Triste por él.",'negativo'
🧡👏Esooo Samuel,'negativo'
Tiene mi voto,'positivo'
Dale Samuel nuestra admiración desde Ecuador.,'negativo'
"Hay tu Nuevo, Nuevo León espera va",'positivo'
Ana L. Ochoa de Berna,'negativo'
"Todo nuestro apoyo amigo candidato Samuel García Luis desde León Gto, ánimo,🙏👏👍🇲🇽🇲🇽",'positivo'
🤣🤣🤣🤣,'negativo'
Lourdes Herrera Silva,'negativo'
Neyla Beltran,'negativo'
"Mucho éxito y mil bendiciones 🙏🏻 México🇲🇽 necesita un verdadero cambio y confío en que de la mano de Mariana Rodríguez lo puede hacer posible, como todo lo que han hecho en NL👏🏼👏🏼",'positivo'
"Enhorabuena mucho éxito , lo esperamos en Oaxaca 🤠🇲🇽",'positivo'
Veracruz te apoya ! Samuel García,'positivo'
Yo si le doy mi voto ha hecho mucho por NL en poco tiempo 👏🧡,'negativo'
Amonos!!??,'negativo'
,'negativo'
👏👏👏👏👏👌👌👌👌🤗🤗🤗,'negativo'
,'negativo'
Exelente!!!,'positivo'
,'negativo'
Ya no nada más hay dos opciones de circo.,'negativo'
,'negativo'
Que bueno que salen candidatos de verdad no de pantomima.,'positivo'
"¡Muchas felicidades! Los esperamos en Villa Guerrero, municipio del Estado de México que este 2021 pintamos de naranja. #MéxicoTieneFutu",'positivo'
ro 🍊🦺,'negativo'
Cancela las clases,'positivo'
Con ustedes NO 😂😂😂😂,'negativo'
Quita votos,'negativo'
Que tiemblen los Morenos!! qué ya llego el futuro presidente de México 😎,'positivo'
